dataset_name;run_id;setting;accuracy;balanced_accuracy;recall_0;precision_0;recall_1;precision_1;dataset_size;abs_1;rel_1;abs_0;rel_0;active_learning_cycles;samples_per_cycle;initial_sample;active_sampling_strategy;balancing_factor;random_seed;unlabeled_samples;model_name;output_dir;batch_size;num_epochs;max_steps;sampling_strategy;num_iterations;body_learning_rate;head_learning_rate;loss;distance_metric;margin;end_to_end;use_amp;warmup_proportion;l2_weight;max_length;samples_per_label;show_progress_bar;seed;report_to;run_name;logging_dir;logging_strategy;logging_first_step;logging_steps;evaluation_strategy;eval_steps;eval_delay;eval_max_steps;save_strategy;save_steps;save_total_limit;load_best_model_at_end;metric_for_best_model;greater_is_better
french_twitter_reduced;29;max_entropy_balanced;0.576;0.578;0.255;0.720;0.900;0.544;16;10;0.62;6;0.38;3;4;balanced;max_entropy;0.25;42;200;sentence-transformers/paraphrase-multilingual-mpnet-base-v2;checkpoints;(16, 2);(1, 16);-1;oversampling;20;(2e-05, 1e-05);0.01;<class 'sentence_transformers.losses.CosineSimilarityLoss.CosineSimilarityLoss'>;<function BatchHardTripletLossDistanceFunction.cosine_distance at 0x79e9738c6ef0>;0.25;False;False;0.1;None;None;2;True;42;['tensorboard'];None;runs/Dec13_18-43-31_49710652e716;IntervalStrategy.STEPS;True;50;IntervalStrategy.NO;None;0;-1;steps;500;1;False;embedding_loss;False
french_twitter_reduced;30;random;0.743;0.744;0.665;0.791;0.822;0.708;64;35;0.55;29;0.45;3;16;balanced;random;0.0;42;160;sentence-transformers/paraphrase-multilingual-mpnet-base-v2;checkpoints;(16, 2);(1, 16);-1;oversampling;20;(2e-05, 1e-05);0.01;<class 'sentence_transformers.losses.CosineSimilarityLoss.CosineSimilarityLoss'>;<function BatchHardTripletLossDistanceFunction.cosine_distance at 0x79e9738c6ef0>;0.25;False;False;0.1;None;None;2;True;42;['tensorboard'];None;runs/Dec13_18-43-31_49710652e716;IntervalStrategy.STEPS;True;50;IntervalStrategy.NO;None;0;-1;steps;500;1;False;embedding_loss;False
french_twitter_reduced;31;random;0.736;0.736;0.712;0.751;0.760;0.723;64;30;0.47;34;0.53;3;16;balanced;random;0.0;42;800;sentence-transformers/paraphrase-multilingual-mpnet-base-v2;checkpoints;(16, 2);(1, 16);-1;oversampling;20;(2e-05, 1e-05);0.01;<class 'sentence_transformers.losses.CosineSimilarityLoss.CosineSimilarityLoss'>;<function BatchHardTripletLossDistanceFunction.cosine_distance at 0x79e9738c6ef0>;0.25;False;False;0.1;None;None;2;True;42;['tensorboard'];None;runs/Dec13_18-43-31_49710652e716;IntervalStrategy.STEPS;True;50;IntervalStrategy.NO;None;0;-1;steps;500;1;False;embedding_loss;False
french_twitter_reduced;32;max_entropy;0.758;0.758;0.710;0.787;0.806;0.733;64;26;0.41;38;0.59;3;16;balanced;max_entropy;0.0;42;160;sentence-transformers/paraphrase-multilingual-mpnet-base-v2;checkpoints;(16, 2);(1, 16);-1;oversampling;20;(2e-05, 1e-05);0.01;<class 'sentence_transformers.losses.CosineSimilarityLoss.CosineSimilarityLoss'>;<function BatchHardTripletLossDistanceFunction.cosine_distance at 0x79e9738c6ef0>;0.25;False;False;0.1;None;None;2;True;42;['tensorboard'];None;runs/Dec13_18-43-31_49710652e716;IntervalStrategy.STEPS;True;50;IntervalStrategy.NO;None;0;-1;steps;500;1;False;embedding_loss;False
french_twitter_reduced;33;max_entropy;0.745;0.745;0.669;0.791;0.822;0.710;64;31;0.48;33;0.52;3;16;balanced;max_entropy;0.0;42;800;sentence-transformers/paraphrase-multilingual-mpnet-base-v2;checkpoints;(16, 2);(1, 16);-1;oversampling;20;(2e-05, 1e-05);0.01;<class 'sentence_transformers.losses.CosineSimilarityLoss.CosineSimilarityLoss'>;<function BatchHardTripletLossDistanceFunction.cosine_distance at 0x79e9738c6ef0>;0.25;False;False;0.1;None;None;2;True;42;['tensorboard'];None;runs/Dec13_18-43-31_49710652e716;IntervalStrategy.STEPS;True;50;IntervalStrategy.NO;None;0;-1;steps;500;1;False;embedding_loss;False
french_twitter_reduced;34;max_entropy_balanced;0.728;0.729;0.594;0.815;0.864;0.678;64;29;0.45;35;0.55;3;16;balanced;max_entropy;0.25;42;160;sentence-transformers/paraphrase-multilingual-mpnet-base-v2;checkpoints;(16, 2);(1, 16);-1;oversampling;20;(2e-05, 1e-05);0.01;<class 'sentence_transformers.losses.CosineSimilarityLoss.CosineSimilarityLoss'>;<function BatchHardTripletLossDistanceFunction.cosine_distance at 0x79e9738c6ef0>;0.25;False;False;0.1;None;None;2;True;42;['tensorboard'];None;runs/Dec13_18-43-31_49710652e716;IntervalStrategy.STEPS;True;50;IntervalStrategy.NO;None;0;-1;steps;500;1;False;embedding_loss;False
french_twitter_reduced;35;max_entropy_balanced;0.743;0.743;0.759;0.738;0.727;0.749;64;26;0.41;38;0.59;3;16;balanced;max_entropy;0.25;42;800;sentence-transformers/paraphrase-multilingual-mpnet-base-v2;checkpoints;(16, 2);(1, 16);-1;oversampling;20;(2e-05, 1e-05);0.01;<class 'sentence_transformers.losses.CosineSimilarityLoss.CosineSimilarityLoss'>;<function BatchHardTripletLossDistanceFunction.cosine_distance at 0x79e9738c6ef0>;0.25;False;False;0.1;None;None;2;True;42;['tensorboard'];None;runs/Dec13_18-43-31_49710652e716;IntervalStrategy.STEPS;True;50;IntervalStrategy.NO;None;0;-1;steps;500;1;False;embedding_loss;False
french_twitter_reduced;36;random;0.730;0.730;0.648;0.778;0.812;0.695;64;35;0.55;29;0.45;3;16;balanced;random;0.0;42;160;sentence-transformers/paraphrase-multilingual-mpnet-base-v2;checkpoints;(16, 2);(1, 16);-1;oversampling;20;(2e-05, 1e-05);0.01;<class 'sentence_transformers.losses.CosineSimilarityLoss.CosineSimilarityLoss'>;<function BatchHardTripletLossDistanceFunction.cosine_distance at 0x79e9738c6ef0>;0.25;False;False;0.1;None;None;2;True;42;['tensorboard'];None;runs/Dec13_18-43-31_49710652e716;IntervalStrategy.STEPS;True;50;IntervalStrategy.NO;None;0;-1;steps;500;1;False;embedding_loss;False
french_twitter_reduced;37;random;0.705;0.704;0.827;0.666;0.581;0.768;64;27;0.42;37;0.58;3;16;balanced;random;0.0;42;800;sentence-transformers/paraphrase-multilingual-mpnet-base-v2;checkpoints;(16, 2);(1, 16);-1;oversampling;20;(2e-05, 1e-05);0.01;<class 'sentence_transformers.losses.CosineSimilarityLoss.CosineSimilarityLoss'>;<function BatchHardTripletLossDistanceFunction.cosine_distance at 0x79e9738c6ef0>;0.25;False;False;0.1;None;None;2;True;42;['tensorboard'];None;runs/Dec13_18-43-31_49710652e716;IntervalStrategy.STEPS;True;50;IntervalStrategy.NO;None;0;-1;steps;500;1;False;embedding_loss;False
french_twitter_reduced;38;max_entropy;0.739;0.740;0.629;0.809;0.850;0.694;64;36;0.56;28;0.44;3;16;balanced;max_entropy;0.0;42;160;sentence-transformers/paraphrase-multilingual-mpnet-base-v2;checkpoints;(16, 2);(1, 16);-1;oversampling;20;(2e-05, 1e-05);0.01;<class 'sentence_transformers.losses.CosineSimilarityLoss.CosineSimilarityLoss'>;<function BatchHardTripletLossDistanceFunction.cosine_distance at 0x79e9738c6ef0>;0.25;False;False;0.1;None;None;2;True;42;['tensorboard'];None;runs/Dec13_18-43-31_49710652e716;IntervalStrategy.STEPS;True;50;IntervalStrategy.NO;None;0;-1;steps;500;1;False;embedding_loss;False
french_twitter_reduced;39;max_entropy;0.735;0.735;0.633;0.798;0.838;0.693;64;35;0.55;29;0.45;3;16;balanced;max_entropy;0.0;42;800;sentence-transformers/paraphrase-multilingual-mpnet-base-v2;checkpoints;(16, 2);(1, 16);-1;oversampling;20;(2e-05, 1e-05);0.01;<class 'sentence_transformers.losses.CosineSimilarityLoss.CosineSimilarityLoss'>;<function BatchHardTripletLossDistanceFunction.cosine_distance at 0x79e9738c6ef0>;0.25;False;False;0.1;None;None;2;True;42;['tensorboard'];None;runs/Dec13_18-43-31_49710652e716;IntervalStrategy.STEPS;True;50;IntervalStrategy.NO;None;0;-1;steps;500;1;False;embedding_loss;False
french_twitter_reduced;40;max_entropy_balanced;0.744;0.745;0.668;0.791;0.821;0.709;64;37;0.58;27;0.42;3;16;balanced;max_entropy;0.25;42;160;sentence-transformers/paraphrase-multilingual-mpnet-base-v2;checkpoints;(16, 2);(1, 16);-1;oversampling;20;(2e-05, 1e-05);0.01;<class 'sentence_transformers.losses.CosineSimilarityLoss.CosineSimilarityLoss'>;<function BatchHardTripletLossDistanceFunction.cosine_distance at 0x79e9738c6ef0>;0.25;False;False;0.1;None;None;2;True;42;['tensorboard'];None;runs/Dec13_18-43-31_49710652e716;IntervalStrategy.STEPS;True;50;IntervalStrategy.NO;None;0;-1;steps;500;1;False;embedding_loss;False
french_twitter_reduced;41;max_entropy_balanced;0.755;0.755;0.753;0.759;0.758;0.752;64;38;0.59;26;0.41;3;16;balanced;max_entropy;0.25;42;800;sentence-transformers/paraphrase-multilingual-mpnet-base-v2;checkpoints;(16, 2);(1, 16);-1;oversampling;20;(2e-05, 1e-05);0.01;<class 'sentence_transformers.losses.CosineSimilarityLoss.CosineSimilarityLoss'>;<function BatchHardTripletLossDistanceFunction.cosine_distance at 0x79e9738c6ef0>;0.25;False;False;0.1;None;None;2;True;42;['tensorboard'];None;runs/Dec13_18-43-31_49710652e716;IntervalStrategy.STEPS;True;50;IntervalStrategy.NO;None;0;-1;steps;500;1;False;embedding_loss;False
french_twitter_reduced;42;random;0.736;0.736;0.691;0.762;0.781;0.714;64;37;0.58;27;0.42;3;16;balanced;random;0.0;42;160;sentence-transformers/paraphrase-multilingual-mpnet-base-v2;checkpoints;(16, 2);(1, 16);-1;oversampling;20;(2e-05, 1e-05);0.01;<class 'sentence_transformers.losses.CosineSimilarityLoss.CosineSimilarityLoss'>;<function BatchHardTripletLossDistanceFunction.cosine_distance at 0x79e9738c6ef0>;0.25;False;False;0.1;None;None;2;True;42;['tensorboard'];None;runs/Dec13_18-43-31_49710652e716;IntervalStrategy.STEPS;True;50;IntervalStrategy.NO;None;0;-1;steps;500;1;False;embedding_loss;False
french_twitter_reduced;43;random;0.730;0.731;0.629;0.792;0.832;0.689;64;36;0.56;28;0.44;3;16;balanced;random;0.0;42;800;sentence-transformers/paraphrase-multilingual-mpnet-base-v2;checkpoints;(16, 2);(1, 16);-1;oversampling;20;(2e-05, 1e-05);0.01;<class 'sentence_transformers.losses.CosineSimilarityLoss.CosineSimilarityLoss'>;<function BatchHardTripletLossDistanceFunction.cosine_distance at 0x79e9738c6ef0>;0.25;False;False;0.1;None;None;2;True;42;['tensorboard'];None;runs/Dec13_18-43-31_49710652e716;IntervalStrategy.STEPS;True;50;IntervalStrategy.NO;None;0;-1;steps;500;1;False;embedding_loss;False
french_twitter_reduced;44;max_entropy;0.743;0.744;0.643;0.807;0.845;0.700;64;32;0.50;32;0.50;3;16;balanced;max_entropy;0.0;42;160;sentence-transformers/paraphrase-multilingual-mpnet-base-v2;checkpoints;(16, 2);(1, 16);-1;oversampling;20;(2e-05, 1e-05);0.01;<class 'sentence_transformers.losses.CosineSimilarityLoss.CosineSimilarityLoss'>;<function BatchHardTripletLossDistanceFunction.cosine_distance at 0x79e9738c6ef0>;0.25;False;False;0.1;None;None;2;True;42;['tensorboard'];None;runs/Dec13_18-43-31_49710652e716;IntervalStrategy.STEPS;True;50;IntervalStrategy.NO;None;0;-1;steps;500;1;False;embedding_loss;False
french_twitter_reduced;45;max_entropy;0.765;0.766;0.717;0.797;0.815;0.740;64;32;0.50;32;0.50;3;16;balanced;max_entropy;0.0;42;800;sentence-transformers/paraphrase-multilingual-mpnet-base-v2;checkpoints;(16, 2);(1, 16);-1;oversampling;20;(2e-05, 1e-05);0.01;<class 'sentence_transformers.losses.CosineSimilarityLoss.CosineSimilarityLoss'>;<function BatchHardTripletLossDistanceFunction.cosine_distance at 0x79e9738c6ef0>;0.25;False;False;0.1;None;None;2;True;42;['tensorboard'];None;runs/Dec13_18-43-31_49710652e716;IntervalStrategy.STEPS;True;50;IntervalStrategy.NO;None;0;-1;steps;500;1;False;embedding_loss;False
french_twitter_reduced;46;max_entropy_balanced;0.748;0.747;0.827;0.716;0.668;0.792;64;31;0.48;33;0.52;3;16;balanced;max_entropy;0.25;42;160;sentence-transformers/paraphrase-multilingual-mpnet-base-v2;checkpoints;(16, 2);(1, 16);-1;oversampling;20;(2e-05, 1e-05);0.01;<class 'sentence_transformers.losses.CosineSimilarityLoss.CosineSimilarityLoss'>;<function BatchHardTripletLossDistanceFunction.cosine_distance at 0x79e9738c6ef0>;0.25;False;False;0.1;None;None;2;True;42;['tensorboard'];None;runs/Dec13_18-43-31_49710652e716;IntervalStrategy.STEPS;True;50;IntervalStrategy.NO;None;0;-1;steps;500;1;False;embedding_loss;False
french_twitter_reduced;47;max_entropy_balanced;0.762;0.761;0.780;0.755;0.743;0.769;64;30;0.47;34;0.53;3;16;balanced;max_entropy;0.25;42;800;sentence-transformers/paraphrase-multilingual-mpnet-base-v2;checkpoints;(16, 2);(1, 16);-1;oversampling;20;(2e-05, 1e-05);0.01;<class 'sentence_transformers.losses.CosineSimilarityLoss.CosineSimilarityLoss'>;<function BatchHardTripletLossDistanceFunction.cosine_distance at 0x79e9738c6ef0>;0.25;False;False;0.1;None;None;2;True;42;['tensorboard'];None;runs/Dec13_18-43-31_49710652e716;IntervalStrategy.STEPS;True;50;IntervalStrategy.NO;None;0;-1;steps;500;1;False;embedding_loss;False
french_twitter_reduced;48;random;0.719;0.719;0.614;0.780;0.825;0.678;64;38;0.59;26;0.41;3;16;balanced;random;0.0;42;160;sentence-transformers/paraphrase-multilingual-mpnet-base-v2;checkpoints;(16, 2);(1, 16);-1;oversampling;20;(2e-05, 1e-05);0.01;<class 'sentence_transformers.losses.CosineSimilarityLoss.CosineSimilarityLoss'>;<function BatchHardTripletLossDistanceFunction.cosine_distance at 0x79e9738c6ef0>;0.25;False;False;0.1;None;None;2;True;42;['tensorboard'];None;runs/Dec13_18-43-31_49710652e716;IntervalStrategy.STEPS;True;50;IntervalStrategy.NO;None;0;-1;steps;500;1;False;embedding_loss;False
french_twitter_reduced;49;random;0.743;0.743;0.758;0.738;0.728;0.748;64;27;0.42;37;0.58;3;16;balanced;random;0.0;42;800;sentence-transformers/paraphrase-multilingual-mpnet-base-v2;checkpoints;(16, 2);(1, 16);-1;oversampling;20;(2e-05, 1e-05);0.01;<class 'sentence_transformers.losses.CosineSimilarityLoss.CosineSimilarityLoss'>;<function BatchHardTripletLossDistanceFunction.cosine_distance at 0x79e9738c6ef0>;0.25;False;False;0.1;None;None;2;True;42;['tensorboard'];None;runs/Dec13_18-43-31_49710652e716;IntervalStrategy.STEPS;True;50;IntervalStrategy.NO;None;0;-1;steps;500;1;False;embedding_loss;False
french_twitter_reduced;50;max_entropy;0.743;0.743;0.702;0.767;0.785;0.722;64;33;0.52;31;0.48;3;16;balanced;max_entropy;0.0;42;160;sentence-transformers/paraphrase-multilingual-mpnet-base-v2;checkpoints;(16, 2);(1, 16);-1;oversampling;20;(2e-05, 1e-05);0.01;<class 'sentence_transformers.losses.CosineSimilarityLoss.CosineSimilarityLoss'>;<function BatchHardTripletLossDistanceFunction.cosine_distance at 0x79e9738c6ef0>;0.25;False;False;0.1;None;None;2;True;42;['tensorboard'];None;runs/Dec13_18-43-31_49710652e716;IntervalStrategy.STEPS;True;50;IntervalStrategy.NO;None;0;-1;steps;500;1;False;embedding_loss;False
french_twitter_reduced;51;max_entropy;0.736;0.737;0.643;0.793;0.831;0.697;64;36;0.56;28;0.44;3;16;balanced;max_entropy;0.0;42;800;sentence-transformers/paraphrase-multilingual-mpnet-base-v2;checkpoints;(16, 2);(1, 16);-1;oversampling;20;(2e-05, 1e-05);0.01;<class 'sentence_transformers.losses.CosineSimilarityLoss.CosineSimilarityLoss'>;<function BatchHardTripletLossDistanceFunction.cosine_distance at 0x79e9738c6ef0>;0.25;False;False;0.1;None;None;2;True;42;['tensorboard'];None;runs/Dec13_18-43-31_49710652e716;IntervalStrategy.STEPS;True;50;IntervalStrategy.NO;None;0;-1;steps;500;1;False;embedding_loss;False
french_twitter_reduced;52;max_entropy_balanced;0.753;0.753;0.691;0.792;0.816;0.723;64;34;0.53;30;0.47;3;16;balanced;max_entropy;0.25;42;160;sentence-transformers/paraphrase-multilingual-mpnet-base-v2;checkpoints;(16, 2);(1, 16);-1;oversampling;20;(2e-05, 1e-05);0.01;<class 'sentence_transformers.losses.CosineSimilarityLoss.CosineSimilarityLoss'>;<function BatchHardTripletLossDistanceFunction.cosine_distance at 0x79e9738c6ef0>;0.25;False;False;0.1;None;None;2;True;42;['tensorboard'];None;runs/Dec13_18-43-31_49710652e716;IntervalStrategy.STEPS;True;50;IntervalStrategy.NO;None;0;-1;steps;500;1;False;embedding_loss;False
french_twitter_reduced;53;max_entropy_balanced;0.735;0.736;0.617;0.811;0.855;0.688;64;36;0.56;28;0.44;3;16;balanced;max_entropy;0.25;42;800;sentence-transformers/paraphrase-multilingual-mpnet-base-v2;checkpoints;(16, 2);(1, 16);-1;oversampling;20;(2e-05, 1e-05);0.01;<class 'sentence_transformers.losses.CosineSimilarityLoss.CosineSimilarityLoss'>;<function BatchHardTripletLossDistanceFunction.cosine_distance at 0x79e9738c6ef0>;0.25;False;False;0.1;None;None;2;True;42;['tensorboard'];None;runs/Dec13_18-43-31_49710652e716;IntervalStrategy.STEPS;True;50;IntervalStrategy.NO;None;0;-1;steps;500;1;False;embedding_loss;False
french_twitter_reduced;54;random;0.725;0.726;0.684;0.748;0.767;0.706;64;32;0.50;32;0.50;3;16;balanced;random;0.0;42;160;sentence-transformers/paraphrase-multilingual-mpnet-base-v2;checkpoints;(16, 2);(1, 16);-1;oversampling;20;(2e-05, 1e-05);0.01;<class 'sentence_transformers.losses.CosineSimilarityLoss.CosineSimilarityLoss'>;<function BatchHardTripletLossDistanceFunction.cosine_distance at 0x79e9738c6ef0>;0.25;False;False;0.1;None;None;2;True;42;['tensorboard'];None;runs/Dec13_18-43-31_49710652e716;IntervalStrategy.STEPS;True;50;IntervalStrategy.NO;None;0;-1;steps;500;1;False;embedding_loss;False
french_twitter_reduced;55;random;0.749;0.748;0.817;0.720;0.679;0.786;64;28;0.44;36;0.56;3;16;balanced;random;0.0;42;800;sentence-transformers/paraphrase-multilingual-mpnet-base-v2;checkpoints;(16, 2);(1, 16);-1;oversampling;20;(2e-05, 1e-05);0.01;<class 'sentence_transformers.losses.CosineSimilarityLoss.CosineSimilarityLoss'>;<function BatchHardTripletLossDistanceFunction.cosine_distance at 0x79e9738c6ef0>;0.25;False;False;0.1;None;None;2;True;42;['tensorboard'];None;runs/Dec13_18-43-31_49710652e716;IntervalStrategy.STEPS;True;50;IntervalStrategy.NO;None;0;-1;steps;500;1;False;embedding_loss;False
french_twitter_reduced;56;max_entropy;0.745;0.746;0.715;0.764;0.776;0.729;64;34;0.53;30;0.47;3;16;balanced;max_entropy;0.0;42;160;sentence-transformers/paraphrase-multilingual-mpnet-base-v2;checkpoints;(16, 2);(1, 16);-1;oversampling;20;(2e-05, 1e-05);0.01;<class 'sentence_transformers.losses.CosineSimilarityLoss.CosineSimilarityLoss'>;<function BatchHardTripletLossDistanceFunction.cosine_distance at 0x79e9738c6ef0>;0.25;False;False;0.1;None;None;2;True;42;['tensorboard'];None;runs/Dec13_18-43-31_49710652e716;IntervalStrategy.STEPS;True;50;IntervalStrategy.NO;None;0;-1;steps;500;1;False;embedding_loss;False
french_twitter_reduced;57;max_entropy;0.739;0.739;0.739;0.742;0.739;0.736;64;33;0.52;31;0.48;3;16;balanced;max_entropy;0.0;42;800;sentence-transformers/paraphrase-multilingual-mpnet-base-v2;checkpoints;(16, 2);(1, 16);-1;oversampling;20;(2e-05, 1e-05);0.01;<class 'sentence_transformers.losses.CosineSimilarityLoss.CosineSimilarityLoss'>;<function BatchHardTripletLossDistanceFunction.cosine_distance at 0x79e9738c6ef0>;0.25;False;False;0.1;None;None;2;True;42;['tensorboard'];None;runs/Dec13_18-43-31_49710652e716;IntervalStrategy.STEPS;True;50;IntervalStrategy.NO;None;0;-1;steps;500;1;False;embedding_loss;False
french_twitter_reduced;58;max_entropy_balanced;0.719;0.719;0.705;0.728;0.733;0.710;64;33;0.52;31;0.48;3;16;balanced;max_entropy;0.25;42;160;sentence-transformers/paraphrase-multilingual-mpnet-base-v2;checkpoints;(16, 2);(1, 16);-1;oversampling;20;(2e-05, 1e-05);0.01;<class 'sentence_transformers.losses.CosineSimilarityLoss.CosineSimilarityLoss'>;<function BatchHardTripletLossDistanceFunction.cosine_distance at 0x79e9738c6ef0>;0.25;False;False;0.1;None;None;2;True;42;['tensorboard'];None;runs/Dec13_18-43-31_49710652e716;IntervalStrategy.STEPS;True;50;IntervalStrategy.NO;None;0;-1;steps;500;1;False;embedding_loss;False
french_twitter_reduced;59;max_entropy_balanced;0.736;0.737;0.722;0.746;0.751;0.727;64;38;0.59;26;0.41;3;16;balanced;max_entropy;0.25;42;800;sentence-transformers/paraphrase-multilingual-mpnet-base-v2;checkpoints;(16, 2);(1, 16);-1;oversampling;20;(2e-05, 1e-05);0.01;<class 'sentence_transformers.losses.CosineSimilarityLoss.CosineSimilarityLoss'>;<function BatchHardTripletLossDistanceFunction.cosine_distance at 0x79e9738c6ef0>;0.25;False;False;0.1;None;None;2;True;42;['tensorboard'];None;runs/Dec13_18-43-31_49710652e716;IntervalStrategy.STEPS;True;50;IntervalStrategy.NO;None;0;-1;steps;500;1;False;embedding_loss;False
